"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"529","175173_s_at","ZK792.1","178100","hypothetical protein",-0.0149244306832763,7.44525324726268,-0.109434770626395,0.91418115109394,0.93703202174743,-7.27660943679579
"530","175175_at","F10E9.12","176174","hypothetical protein",1.46849285937516,7.53073539296652,7.26900598152046,1.59142585771234e-06,1.7016014940155e-05,5.1360448570407
"531","175180_s_at","obr-3","181495","Oxysterol Binding protein (OSBP) Related",0.307721487432308,7.12705270922361,2.27032207113093,0.0369457797188899,0.0708014252884976,-4.91735229988954
"532","175195_at","T09F5.12","13216835","ncRNA",2.16658087032359,6.74271715564409,11.5625209479293,2.56649529812248e-09,1.23014774634147e-07,11.6913125661126
"533","175200_s_at","nuo-5","178735","NADH Ubiquinone Oxidoreductase",-0.189449684953801,7.18979960123649,-1.12842395467049,0.275325113594575,0.363209656339569,-6.63554924112295
"534","175208_s_at","F52C12.2","176995","Probable ribosome biogenesis protein CELE_F52C12.2",-0.297434233442385,7.46715632588403,-2.9094344499669,0.0100148511082176,0.0243936501876562,-3.6814760875515
"535","175209_at","mrp-6","180691","hypothetical protein",0.570297348257008,3.8266059535646,4.8201403751186,0.000174617710196714,0.00084570946750325,0.344256177712811
"536","175212_at","clec-82","177064","C-type lectin domain-containing protein",-0.515135910109564,4.22806620182039,-2.44939009784025,0.0258466291620513,0.0529373495116669,-4.58459374679752
"537","175218_at","F59C12.4","6418857","hypothetical protein",1.58836287386641,6.80033851414475,7.511333567017,1.04434866525e-06,1.21307351924582e-05,5.56722742288004
"538","175220_s_at","kin-34","178552","Protein kinase domain-containing protein",0.00469254068029423,4.22495672710268,0.0350200648116037,0.972485052105169,0.97811448800737,-7.28228218088332
"539","175222_at","K09F5.6","4363114","hypothetical protein",0.545519521065094,4.09821202854328,3.18716318770605,0.00557113300526767,0.0150463890103408,-3.11190019919539
"540","175225_at","Y54F10AM.8","175369","Putative phospholipase B-like 3",0.0125223286373792,8.49560203461384,0.103837364264283,0.918553489394838,0.939737009513365,-7.27723922810027
"541","175229_at","C08F11.13","178327","hypothetical protein",0.397586889261383,9.25562581400227,2.17356915316072,0.0446540205061844,0.0824290683978702,-5.09169948239839
"542","175235_at","clec-57","179951","C-type LECtin",-0.0271564049088537,4.95182191371944,-0.162027581468137,0.873257047795052,0.904042177086734,-7.26908096530783
"543","175238_s_at","pho-1","173896","Intestinal acid phosphatase",0.781147153025777,4.60646143519585,5.65936413494468,3.19651789001346e-05,0.00020257567783216,2.06967795634432
"544","175239_at","pud-3","178711","PUD1_2 domain-containing protein",-0.866841148706065,6.47152075049554,-3.74433274115207,0.00169531469816037,0.00569658524684023,-1.93870611319559
"545","175245_at","fmo-4","179845","Dimethylaniline monooxygenase [N-oxide-forming]",1.19067880445006,5.34919072775667,6.84086593505137,3.41504473379357e-06,3.21461321442871e-05,4.35457500996726
"546","175257_s_at","T05C3.6","178931","hypothetical protein",0.0629278121683479,5.01976069523872,0.411819764348922,0.685786145443611,0.752164183719058,-7.19385522517115
"547","175262_at","fipr-2","179696","FIP (Fungus-Induced Protein) Related",0.332706702139309,7.01181250209311,2.14133806845206,0.0475348086902484,0.086976810986545,-5.14885651612561
"548","175267_at","C15H9.11","180882","hypothetical protein",1.32559189519034,6.83591344031486,7.44519723539435,1.17067571352732e-06,1.32295873317315e-05,5.45034373489274
"549","175270_at","nhr-101","179588","Nuclear Hormone Receptor family",0.487560154289314,3.58613359607925,2.62781064264926,0.0179741445073244,0.0391599700081206,-4.24163851589819
"550","175271_s_at","F20D6.11","179196","Rieske domain-containing protein",0.358930714656186,6.52408866745442,2.08313108429382,0.0531731014869327,0.0952456328180883,-5.25085074805468
"551","175307_s_at","W01B11.6","171903","Thioredoxin domain-containing protein",0.941121924440234,8.78228001552596,5.65081974031208,3.25084755439245e-05,0.000204070248741888,2.05249974160773
"552","175310_s_at","ZK1073.1","181689","hypothetical protein",0.615697578780858,6.06072887801576,3.49908274286385,0.00286481568538449,0.00874544759008296,-2.45853511276191
"553","175311_s_at","btb-17","173673","BTB domain-containing protein",-0.0949043865736048,6.40171345469251,-0.693363099186375,0.497752869836562,0.583533727078567,-7.03277918573303
"554","175314_s_at","crn-6","176316","Cell death-related nuclease 6",0.567153470558942,5.39306226937552,4.17333260788994,0.00067898649843001,0.00262497393763371,-1.02475020700144
"555","175322_at","fos-1","178987","Transcription factor fos-1",1.1308612096851,6.0044075984506,5.50617800241291,4.33031324820208e-05,0.00026132281107095,1.76038711150347
"556","175325_at","T28B4.1","180930","hypothetical protein",0.841249351720987,4.90113086018056,5.65373997810044,3.23217266306104e-05,0.000203597583156564,2.05837176805838
"557","175340_at","egl-44","174005","TEA domain-containing protein;Transcription enhancer factor-like protein egl-44",1.12335095180769,7.45030851654601,8.40681463834544,2.35335894589434e-07,3.81848513789082e-06,7.09200867978856
"558","175342_at","mig-2","181344","hypothetical protein",0.585069868972473,7.80800899468323,3.05691662841842,0.00734162013187493,0.0189095466027909,-3.380774280909
"559","175345_s_at","eya-1","173293","Eyes absent homolog 1",-0.140970301340202,4.59406422335003,-1.07658128054428,0.297198828398113,0.386321419707023,-6.69172638195115
"560","175348_at","Y61A9LA.1","178849","MFS domain-containing protein",0.397917809589384,7.4683472577705,2.41506813824516,0.0276954359431094,0.0561448555579806,-4.64931932740793
"561","175351_at","Y66D12A.10","176587","MIT_C domain-containing protein",0.0449350429153448,7.88875711247818,0.440239389914924,0.665491876169974,0.73551580271105,-7.18121153254339
"562","175352_s_at","pqn-42","173600","Prion-like-(Q/N-rich)-domain-bearing protein",0.323464641484539,4.64875428536585,2.24587040609636,0.0387678337649431,0.0737172215229424,-4.96179536314174
"563","175355_s_at","che-10","173801","Rootletin",0.188962066971391,5.44772989353972,1.2614541119381,0.22473558139237,0.308659609915555,-6.48120415032486
"564","175360_at","ceh-41","180503","C. Elegans Homeobox",0.0256390675473979,7.17271430360699,0.143409134783857,0.887708597146955,0.915593581524314,-7.27207889708825
"565","175367_s_at","Y110A2AL.4","173630","hypothetical protein",0.326852350296756,6.33484535046608,1.90065547620169,0.0750113458006404,0.126433836697118,-5.55963000800072
"566","175378_s_at","swip-10","180526","SWimming Induced Paralysis",0.479211935333466,3.53964714433924,2.89011440425985,0.0104286802241806,0.0251810055210382,-3.72053188068678
"567","175379_at","dve-1","180398","hypothetical protein",0.110364407352719,5.75475255252294,1.06689416504894,0.301423461057636,0.389747544995455,-6.70196981221416
"568","175386_at","C06C3.4","174485","hypothetical protein",0.47897536803591,4.20139366922257,3.35253670732876,0.00391775461110808,0.0113688494977875,-2.76689755005496
"569","175389_at","F53H4.4","181675","hypothetical protein",0.0400916365115949,5.08521398898335,0.230065494173387,0.82087656456299,0.863535639310713,-7.25503120046053
"570","175390_at","flp-16","174967","GQTFVRF-amide",1.18239754281569,5.41812218379364,7.41239999553726,1.23914659727101e-06,1.38904336306993e-05,5.39215959245147
"571","175393_at","Y47D7A.13","178841","hypothetical protein",0.0528213171126763,5.19976053351238,0.315660568334506,0.756228491444958,0.813688976878585,-7.2304850714074
"572","175398_s_at","dhs-4","172810","DeHydrogenases, Short chain",0.395164168098735,4.2633716371383,2.83658936846863,0.0116637145847745,0.0275100055534556,-3.8282890605843
"573","175403_s_at","K02C4.2","174298","hypothetical protein",0.253831915035899,3.41452500486424,2.38683364601043,0.0293089650679222,0.0587588386217479,-4.70224020181274
"574","175409_at","nbs-1","174694","FHA domain-containing protein",-0.12515293121842,7.94254818529719,-1.12705519025293,0.275886799913144,0.363720504469747,-6.63706160815306
"575","175411_at","F07H5.13","174406","hypothetical protein",-0.0622352051698156,4.96877649184682,-0.295486733519419,0.771318165116933,0.825987865572062,-7.23695709573259
"576","175422_s_at","noa-1","174998","G domain-containing protein",-0.030601929340806,7.76274215135838,-0.312542561219128,0.758554252226051,0.814830301850241,-7.23151296052473
"577","175424_at","C40H1.7","176311","Lipase_3 domain-containing protein",0.332256266708012,5.25931126818921,1.56542124872465,0.13651109895311,0.20550587820739,-6.07734046708028
"578","175425_at","aat-5","171814","Amino Acid Transporter",0.842658804351625,3.61053138784536,5.9018714029169,1.98912529651352e-05,0.00013687545357197,2.55349852827401
"579","175426_s_at","atat-2","180852","Alpha-tubulin N-acetyltransferase 2",0.980186586858781,6.20132060451485,9.08133945350283,8.18070170927329e-08,1.75842918183864e-06,8.17182595088473
"580","175436_at","R09F10.3","181085","hypothetical protein",-0.118419281929282,7.76194089768204,-0.646574867862199,0.526823610200437,0.610237348482173,-7.06499300754187
"581","175437_at","dnj-1","178040","DnaJ homolog subfamily B member 1",0.0141463241395492,8.89780918768698,0.12625176906724,0.901062426611237,0.926845169947918,-7.27451874193301
"582","175438_at","glb-11","175516","GLoBin related",0.829949534385549,4.15920754297519,6.28539503725782,9.54557617454876e-06,7.34410565458825e-05,3.30335257704266
"583","175439_at","T24A6.20","178776","Acetyltransf_18 domain-containing protein",0.187612104122784,6.73101009608237,1.59091051195683,0.130656406358769,0.198411221600899,-6.04047671728737
"584","175445_at","T23G5.2","176302","CRAL-TRIO domain-containing protein T23G5.2",-0.253787902227651,6.83248436600527,-2.00281237925377,0.0619559002099056,0.108008404630145,-5.38888199756789
"585","175449_s_at","Y38E10A.14","174896","hypothetical protein",0.639906708832059,7.60116651717174,3.80034176873118,0.00150393812888995,0.00513765451610614,-1.81955406207021
"586","175452_at","M176.5","174497","hypothetical protein",0.552957241086784,5.98294712518856,2.9062562014305,0.0100818143236283,0.0245194654630207,-3.68790665747229
"587","175462_s_at","gem-4","178108","Gon-2 Extragenic Modifier",1.83027295128438,7.96696968042161,12.1817806293611,1.18418671428755e-09,7.7035006216727e-08,12.4719788511775
"588","175463_at","nhr-109","173780","NR LBD domain-containing protein",0.50541795160632,4.02707347381463,2.64678434396695,0.0172866723020765,0.0378798862320856,-4.20457392623864
"589","175465_at","sgca-1","180946","SarcoGlyCan Alpha homolog",0.805931297729278,4.56293610334732,4.89484051888434,0.000149635442598491,0.000742833090042511,0.500627973939006
"590","175470_at","F41B4.1","180952","hypothetical protein",0.709751179066926,5.5508909975576,3.74955381121915,0.00167648719043002,0.00565153725472368,-1.92760394062042
"591","175473_at","npp-8","176966","Nuclear Pore complex Protein;Nucleoporin_C domain-containing protein;Nucleoporin_N domain-containing protein",-0.239924225582042,5.52477546411477,-1.59462785026126,0.129820592470006,0.197285667128253,-6.03506404555225
"592","175474_at","let-381","172331","Fork-head domain-containing protein",0.136695799221017,4.60783170505102,1.24527217050039,0.230473769865988,0.314488095661377,-6.50074404235811
"593","175475_s_at","nipi-3","181650","Protein nipi-3",1.12789932310172,7.89353200141815,8.84197158925778,1.18288213503267e-07,2.27309608437153e-06,7.79517206428055
"594","175489_at","F18E3.11","259628","hypothetical protein",1.74957495248634,7.3217335848163,7.52285287826525,1.02384389690261e-06,1.1925779469508e-05,5.58752478415224
"595","175490_at","W06H8.5","179011","ncRNA",0.663017328367962,8.68165356971101,5.49728100823731,4.40774515321189e-05,0.000264464709192714,1.74233922372376
"596","175504_at","F17C11.11","179515","hypothetical protein",2.50358622579575,8.29063516460459,12.7732888962765,5.82443748655283e-10,4.41598260344096e-08,13.1857183989937
"597","175508_at","ipla-7","177869","PNPLA domain-containing protein",0.266901145787266,8.2036294015651,1.75689423241522,0.0975250169944829,0.156776916294138,-5.79007028421366
"598","175510_at","M163.1","181546","hypothetical protein",0.46151625896074,8.94053508137513,3.83628965600583,0.00139269176902464,0.0048557613307926,-1.74302495185398
"599","175516_s_at","C46E10.8","173716","hypothetical protein",-0.101380130229575,4.75627889893481,-0.735936498997121,0.472130641592289,0.560109466696969,-7.00162683207953
"600","175517_at","fecl-1","172454","FErroChelatase-Like",-0.252503035645129,9.45251980486454,-2.1921457521673,0.0430675842731567,0.0801235527796403,-5.05854277026201
"601","175521_at","Y105E8A.20","173312","tRNA-synt_1g domain-containing protein",-0.306906918940965,5.22263433497783,-2.53939357142031,0.0215367783004933,0.0455394045240386,-4.41289786430746
"602","175524_at","C41G11.1","180839","hypothetical protein",0.206522804595034,6.93688144411842,1.05483693842703,0.306742554884518,0.395643814991785,-6.71460684525188
"603","175528_at","sem-2","172162","Transcription factor sem-2",-0.0830006977870195,5.72337927214129,-0.507999834001586,0.618195303406265,0.692418591244729,-7.14775184585686
"604","175531_s_at","Y37E11B.1","177118","C2H2-type domain-containing protein",0.529967511802722,3.60873897714696,3.17038591050699,0.00577317124906212,0.0155016897028906,-3.14668840375339
"605","175534_s_at","F57C9.4","172100","hypothetical protein",-0.378433088057106,8.81455359893477,-3.62022229607806,0.00221088697997882,0.00705386282059042,-2.20223530608532
"606","175535_at","T27A3.7","172295","Phorbol-ester/DAG-type domain-containing protein",-0.222757001786251,8.60250965815116,-1.69192373123907,0.109508056431266,0.172776615708807,-5.89017134617894
"607","175541_at","twk-18","181139","TWiK family of potassium channels protein 18",1.12265385745302,5.02092310963636,6.79362001353497,3.72094289798643e-06,3.40343717845756e-05,4.26679764626847
"608","175542_at","T04D3.8","173199","hypothetical protein",0.0699858808974927,8.24494122658053,0.510526261851736,0.61646317832907,0.691221149134773,-7.14641453275707
"609","175546_at","R06C1.6","173077","hypothetical protein",0.279254235379951,6.42982435809145,1.80753502826063,0.0889947228372012,0.145390686491747,-5.71026749584809
"610","175548_at","ceh-44","175372","Homeobox protein cut-like ceh-44;Protein CASP",-0.117713491776448,6.95455113813024,-0.990934212483548,0.336066479458445,0.425052235165822,-6.77947481383934
"611","175555_s_at","ctg-2","174360","CRAL/TRIO and GOLD domain containing",0.75860946309494,4.3671995510491,3.77169497853285,0.00159894698390223,0.00542964895999373,-1.88051072535767
"612","175557_at","ZK809.8","178093","hypothetical protein",0.966236356382223,7.9170208895353,8.10214558550536,3.86254555013022e-07,5.63175347693812e-06,6.58517823845855
"613","175561_s_at","unc-44","177366","hypothetical protein",0.578292155005625,5.36523001733022,5.23620123686268,7.44701304355896e-05,0.000409203120977501,1.20878845300041
"614","175564_s_at","rab-3","173971","Ras-related protein Rab-3",0.324521218703136,6.05393305387713,1.99389540436194,0.063007920003202,0.109430664895191,-5.40400533946104
